external_id,location:1,metadata:diaSourceId
521589418361986,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/521589418361986.png,521589418361986
521516403919221,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/521516403919221.png,521516403919221
10181819123106538,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10181819123106538.png,10181819123106538
7701009505725038,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7701009505725038.png,7701009505725038
9733400915084059,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9733400915084059.png,9733400915084059
7700073202844521,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7700073202844521.png,7700073202844521
502631432716944,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/502631432716944.png,502631432716944
520676737811060,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/520676737811060.png,520676737811060
5034668038554355,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5034668038554355.png,5034668038554355
150502096503033,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/150502096503033.png,150502096503033
152954522828915,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/152954522828915.png,152954522828915
7700060317942555,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7700060317942555.png,7700060317942555
8458592344605514,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8458592344605514.png,8458592344605514
8452521408332859,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8452521408332859.png,8452521408332859
7701009505725356,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7701009505725356.png,7701009505725356
13094665943253979,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13094665943253979.png,13094665943253979
529320359494310,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/529320359494310.png,529320359494310
10187011738567239,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10187011738567239.png,10187011738567239
